0 2.09566 0.749577
1 12.0407 5.34732
2 -2031.73 -1016.91
3 405768.0 202878.0
4 -80950000.0 -40474000.0
5 16149500000.0 8074560000.0
6 -3221830000000.0 -1610870000000.0
7 642755000000000.0 321370000000000.0
8 -1.2823e+17 -6.41132e+16
9 2.55818e+19 1.27906e+19
10 -5.10357e+21 -2.55172e+21
11 1.01816e+24 5.09069e+23
